Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,ATMO Score
2023/08/26 00:00:00,2023/08/26 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,118.3,118.25,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/27 00:00:00,2023/08/27 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,102.4,102.425,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/28 00:00:00,2023/08/28 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,76.8,76.75,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/08/29 00:00:00,2023/08/29 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,89.6,89.55,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/08/30 00:00:00,2023/08/30 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,93.6,93.625,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/08/31 00:00:00,2023/08/31 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,102.6,102.55,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/09/01 00:00:00,2023/09/01 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,99.5,99.475,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/09/02 00:00:00,2023/09/02 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,105.3,105.275,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/09/03 00:00:00,2023/09/03 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,90.1,90.1,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/09/04 00:00:00,2023/09/04 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,104.5,104.475,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/09/05 00:00:00,2023/09/05 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,115.0,114.975,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/09/06 00:00:00,2023/09/06 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,122.2,122.2,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/09/07 00:00:00,2023/09/07 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,111.6,111.625,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
